id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_6298,"Junior Dictionary","Junior Dictionary : more than 1200 words for children to learn",https://www.swiddly.com/wp-content/uploads/2021/10/JuniorDictionary-2.jpeg,https://www.swiddly.com/product/junior-dictionary/,"Children Books","Swiddly",20AED,in stock,wc_post_id_6298,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_6297,"Robin Hood","Robin Hood is a classic fairy tale story for children. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/robinhood.jpeg,https://www.swiddly.com/product/robin-hood/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6297,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6296,"Gujarati Cooking Book","Gujrati indian microwave cooking. The cooking book is in good condition",https://www.swiddly.com/wp-content/uploads/2021/10/gujraticookbook.jpeg,https://www.swiddly.com/product/gujrati-cooking-book/,"Others","Swiddly",5AED,in stock,wc_post_id_6296,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6295,"Cooking Book","The samsung book of indian microwave cooking. The cooking book is in good condition",https://www.swiddly.com/wp-content/uploads/2021/10/cookingbook.jpeg,https://www.swiddly.com/product/cooking-book/,"Others","Swiddly",10AED,in stock,wc_post_id_6295,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6294,"Gujarati letters chart","Gujrati letters chart",https://www.swiddly.com/wp-content/uploads/2021/10/GujratiLetters.jpeg,https://www.swiddly.com/product/gujrati-letters-chart/,"Children Books","Swiddly",0AED,in stock,wc_post_id_6294,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6293,"Learn with alphabet","Learn with alphabet. It contains 3 book set",https://www.swiddly.com/wp-content/uploads/2021/10/learnwithalphabet.jpeg,https://www.swiddly.com/product/learn-with-alphabet/,"Children Books","Swiddly",30AED,in stock,wc_post_id_6293,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30AED,new,published,,,,,,,
wc_post_id_6292,"Pussy In Boots","Pussy In Boots is a classic fairy tale story for children. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/pussinboots.jpeg,https://www.swiddly.com/product/pussy-in-boots/,"Children Books","Swiddly",7AED,in stock,wc_post_id_6292,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7AED,new,published,,,,,,,
wc_post_id_6291,"101 Moral stories of Grandpa","101 Moral stories of Grandpa contains",https://www.swiddly.com/wp-content/uploads/2021/10/moralStories.jpeg,https://www.swiddly.com/product/101-moral-stories-of-grandpa/,"Children Books","Swiddly",12AED,in stock,wc_post_id_6291,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,12AED,new,published,,,,,,,
wc_post_id_6290,"Cinderella","Cinderella is a classic fairy tale story for children. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/cinderella.jpeg,https://www.swiddly.com/product/cinderella/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6290,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6289,"Beauty and The Beast","Beauty and The Beast is a classic fairy tale story for children. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/BeautyandtheBeast.jpeg,https://www.swiddly.com/product/beauty-and-the-beast/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6289,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6288,"ABC Book","This is a ABC book with hard board cover",https://www.swiddly.com/wp-content/uploads/2021/10/abcbook.jpeg,https://www.swiddly.com/product/abc-book/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6288,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6287,"My Album of Numbers","My Album of Numbers is great book for children to learn numbers",https://www.swiddly.com/wp-content/uploads/2021/10/numbers.jpeg,https://www.swiddly.com/product/my-album-of-numbers/,"Children Books","Swiddly",3AED,in stock,wc_post_id_6287,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3AED,new,published,,,,,,,
wc_post_id_6286,"My First ABC","My First ABC book for counting and general knowledge.",https://www.swiddly.com/wp-content/uploads/2021/10/abc.jpeg,https://www.swiddly.com/product/my-first-abc/,"Children Books","Swiddly",0AED,in stock,wc_post_id_6286,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6285,"My Album of Our Helpers","My album of our helpers enlists details about our community helpers.",https://www.swiddly.com/wp-content/uploads/2021/10/ourHelper.jpeg,https://www.swiddly.com/product/my-album-of-our-helpers/,"Children Books","Swiddly",3AED,in stock,wc_post_id_6285,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3AED,new,published,,,,,,,
wc_post_id_6284,"My first Book of Our Helpers","My first book of our helpers enlists details about our community helpers.",https://www.swiddly.com/wp-content/uploads/2021/10/communityhelpers.jpeg,https://www.swiddly.com/product/my-first-book-of-our-helpers/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6284,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6283,"Read and Learn","Read and Learn 1001 words with pictures.",https://www.swiddly.com/wp-content/uploads/2021/10/readnlearn.jpeg,https://www.swiddly.com/product/read-and-learn/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6283,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6282,"My Magic Box","My Magic Box by Cambridge : excellent children reading book.",https://www.swiddly.com/wp-content/uploads/2021/10/MyMagicBox.jpeg,https://www.swiddly.com/product/my-magic-box/,"Children Books","Swiddly",3AED,in stock,wc_post_id_6282,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3AED,new,published,,,,,,,
wc_post_id_6281,"The Ugly Duckling","The Ugly Duckling is a classic story book for children.",https://www.swiddly.com/wp-content/uploads/2021/10/theuglyduckling.jpeg,https://www.swiddly.com/product/the-ugly-duckling/,"Children Books","Swiddly",7AED,in stock,wc_post_id_6281,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7AED,new,published,,,,,,,
wc_post_id_6280,"Times 2000 words to talk about","Times 2000 words to talk about. The book is in good condition",https://www.swiddly.com/wp-content/uploads/2021/10/times.jpeg,https://www.swiddly.com/product/times-2000-words-to-talk-about/,"Children Books","Swiddly",0AED,in stock,wc_post_id_6280,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6279,"Jack And The Beanstalk","Jack And The Beanstalk is a classic story book for children.",https://www.swiddly.com/wp-content/uploads/2021/10/jackAndBeanStalk.jpeg,https://www.swiddly.com/product/jack-and-the-beanstalk/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6279,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6278,"Oxford Junior Dictionary","Oxford Junior Dictionary for children",https://www.swiddly.com/wp-content/uploads/2021/10/juniorDictionary.jpeg,https://www.swiddly.com/product/oxford-junior-dictionary/,"Children Books","Swiddly",10AED,in stock,wc_post_id_6278,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6277,"Bedtime Stories for under 5","This book contains Bedtime stories for kids under 5 years of age",https://www.swiddly.com/wp-content/uploads/2021/10/bedtimes.jpeg,https://www.swiddly.com/product/bedtime-stories-for-under-5/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6277,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6276,"Classic Tale for Children","Classic Tale for Children is a collection of famous 15 tales from around the world.",https://www.swiddly.com/wp-content/uploads/2021/10/Children.jpeg,https://www.swiddly.com/product/classic-tale-for-children/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6276,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6275,"Tom And Jerry","Tom And Jerry book for children is pictorial story book.",https://www.swiddly.com/wp-content/uploads/2021/10/TomAndJerry.jpeg,https://www.swiddly.com/product/tom-and-jerry/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6275,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6274,"Learning Nursery Rhymes","Learning Nursery Rhymes is good book for children to learn nursery rhymes",https://www.swiddly.com/wp-content/uploads/2021/10/learningNurseryRhymes.jpeg,https://www.swiddly.com/product/learning-nursery-rhymes/,"Children Books","Swiddly",3AED,in stock,wc_post_id_6274,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3AED,new,published,,,,,,,
wc_post_id_6273,"Barney Color Train","Barney color Train is best classic story book for children to read. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/barney.jpeg,https://www.swiddly.com/product/barney-color-train/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6273,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6272,"Statistics For Economics","Statistics For Economics text book for Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/StatisticsForEconomics.jpeg,https://www.swiddly.com/product/statistics-for-economics/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6272,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6271,"Business Studies - Grade 11","Business Studies - Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/BusinessStudies.jpeg,https://www.swiddly.com/product/business-studies-grade-11-2/,"CBSE","Swiddly",15AED,in stock,wc_post_id_6271,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6270,"English grammer - Grade 10","English grammer - Grade 10",https://www.swiddly.com/wp-content/uploads/2021/10/englishGrammerGrade10.jpeg,https://www.swiddly.com/product/english-grammer-grade-10/,"CBSE","Swiddly",0AED,in stock,wc_post_id_6270,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6269,"Oscar Wilde Ghost","Oscar Wilde Ghost Textbook in English for Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/EnglishClass11cbse.jpeg,https://www.swiddly.com/product/oscar-wilde-ghost/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6269,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6268,"Hornbill English TextBook","Textbook in English for Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/EnglishClass11.jpeg,https://www.swiddly.com/product/hornbill-english-textbook/,"CBSE","Swiddly",5AED,in stock,wc_post_id_6268,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6267,"Maths Olympiad","Maths Olympiad",https://www.swiddly.com/wp-content/uploads/2021/10/MathematicsOlympiad.jpeg,https://www.swiddly.com/product/maths-olympiad/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6267,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6266,"RD Sharma Maths - Grade 11","RD Sharma Maths for Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/RDSharmaClass11Maths.jpeg,https://www.swiddly.com/product/rd-sharma-maths-grade-11/,"CBSE","Swiddly",15AED,in stock,wc_post_id_6266,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6265,"Modern's Maths Grade 11","Modern's Maths Grade 11 - according to new syllabus",https://www.swiddly.com/wp-content/uploads/2021/10/MathsClass11.jpeg,https://www.swiddly.com/product/moderns-maths-grade-11/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6265,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6264,"Book Keeping Book - Grade 11","Accounting  Grade 11 of Book Keeping",https://www.swiddly.com/wp-content/uploads/2021/10/AccountingClass11.jpeg,https://www.swiddly.com/product/book-keeping-book-grade-11/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6264,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6263,"Microeconomics TextBook - Grade 11","Microeconomics TextBook - Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/MicroeconomicsClass11.jpeg,https://www.swiddly.com/product/microeconomics-textbook-grade-11/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6263,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6262,"Economics All in One - Grade 11","Economics All in One - Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/EconomicsClass11AllinOne.jpeg,https://www.swiddly.com/product/economics-all-in-one-grade-11/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6262,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6261,"Economics Grade 11","Economics Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/EconomicsClass11.jpeg,https://www.swiddly.com/product/economics-grade-11/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6261,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6260,"Physics Question Bank - Grade 11","Physics Question Bank - Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/PhysicsQuestionBankClass11.jpeg,https://www.swiddly.com/product/physics-question-bank-grade-11-2/,"CBSE","Swiddly",5AED,in stock,wc_post_id_6260,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6259,"Business Studies - Grade 11","Business Studies - Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/businessStudiesclass11.jpeg,https://www.swiddly.com/product/business-studies-grade-11/,"CBSE","Swiddly",5AED,in stock,wc_post_id_6259,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6258,"English Reader Grade 11","English Reader Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/Englishreaderclass11.jpeg,https://www.swiddly.com/product/english-reader-grade-11/,"CBSE","Swiddly",5AED,in stock,wc_post_id_6258,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6257,"MicroEconomics Books","Micro Economics Book for CBSE board",https://www.swiddly.com/wp-content/uploads/2021/10/MicroEconomics.jpeg,https://www.swiddly.com/product/microeconomics-books/,"CBSE","Swiddly",0AED,in stock,wc_post_id_6257,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6256,"Arabic book","Arabic book for CBSE board",https://www.swiddly.com/wp-content/uploads/2021/10/arabic.jpeg,https://www.swiddly.com/product/arabic-book/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6256,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6255,"Accounts books - Grade 11","Account books for Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/class11accounts.jpeg,https://www.swiddly.com/product/accounts-books-grade-11/,"CBSE","Swiddly",0AED,in stock,wc_post_id_6255,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6254,"Shree Ramayan","Shree Ramayana is a Hindu mythological book. The book is free for anyone interested to take. The Book is in Gujarati language",https://www.swiddly.com/wp-content/uploads/2021/10/shreeramayana.jpeg,https://www.swiddly.com/product/shree-ramayan/,"Novels and Story Book","Swiddly",10AED,in stock,wc_post_id_6254,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6253,"Bhagavad Gita","Bhagavad Gita is a Hindu mythological book. The book is free for anyone interested to take. The Book is in Gujarati language",https://www.swiddly.com/wp-content/uploads/2021/10/bhagavadgita.jpeg,https://www.swiddly.com/product/bhagavad-gita/,"Novels and Story Book","Swiddly",10AED,in stock,wc_post_id_6253,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6201,"Walt Disney's Lion King and Snow White","Walt Disney's Lion King and Snow White is best classic story book for children to read. I am giving both books for AED 15/-",https://www.swiddly.com/wp-content/uploads/2021/10/disneybook.jpeg,https://www.swiddly.com/product/walt-disneys-lion-king-and-snow-white-2/,"Children Books","Swiddly",15AED,in stock,wc_post_id_6201,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_6198,"First Arabic Words","First Arabic Wordsbook in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/firstarabicbook.jpeg,https://www.swiddly.com/product/first-arabic-words-2/,"CBSE","Swiddly",20AED,in stock,wc_post_id_6198,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,20AED,new,published,,,,,,,
wc_post_id_6197,"Art and Activity - Book 7","Art and activity book 7 . The book is in good condition from Goyal Brothers Prakashan",https://www.swiddly.com/wp-content/uploads/2021/10/artnActivitybook7.jpeg,https://www.swiddly.com/product/art-and-activity-book-7-2/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6197,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6187,"Grade 11 Maths","Mathematics Book for Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/maths11.jpeg,https://www.swiddly.com/product/grade-11-maths-2/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6187,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6186,"Asset Papers - Science English Maths","Asset Papers - Science English Maths for Grade 3",https://www.swiddly.com/wp-content/uploads/2021/10/assetpaperGrade3.jpeg,https://www.swiddly.com/product/asset-papers-science-english-maths-2/,"CBSE","Swiddly",1AED,in stock,wc_post_id_6186,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6183,"Looney Tune's Full moon","Looney Tune's full moon is very good for children.",https://www.swiddly.com/wp-content/uploads/2021/10/fullmoon.jpeg,https://www.swiddly.com/product/looney-tunes-full-moon/,"Children Books","Swiddly",5AED,in stock,wc_post_id_6183,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6182,"Curious Creature","Curious Creature is a book for children. This is a very big book.",https://www.swiddly.com/wp-content/uploads/2021/10/curiousCreature.jpeg,https://www.swiddly.com/product/curious-creature/,"Children Books","Swiddly",10AED,in stock,wc_post_id_6182,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6179,"Art and Activity - Book 8","Art and activity book 8 . The book is in good condition from Goyal Brothers Prakashan",https://www.swiddly.com/wp-content/uploads/2021/10/artnActivitybook8.jpeg,https://www.swiddly.com/product/art-and-activity-book-8/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6179,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10AED,new,published,,,,,,,
wc_post_id_6178,"Mahabharata book for children","Mahabharata book for children is a Hindu mythological book. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/mahabharataforchildren.jpeg,https://www.swiddly.com/product/mahabharata-book-for-children/,"Children Books","Swiddly",50AED,in stock,wc_post_id_6178,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_6177,"Ripley's Believe it or not","Ripley's Believe it or not. Hard cover thick book. The book is used but in a good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/believeitornot.jpeg,https://www.swiddly.com/product/ripleys-believe-it-or-not/,"Novels and Story Book","Swiddly",40AED,in stock,wc_post_id_6177,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,40AED,new,published,,,,,,,
wc_post_id_6176,"Model Test Paper and Samples","Model test papers and samples for level 5",https://www.swiddly.com/wp-content/uploads/2021/10/modelq.jpeg,https://www.swiddly.com/product/model-test-paper-and-samples/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6176,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6175,"Eternal Imprints","ETERNAL imprints book for sale. The book is in good condition.",https://www.swiddly.com/wp-content/uploads/2021/10/eternalimprints.jpeg,https://www.swiddly.com/product/eternal-imprints/,"Novels and Story Book","Swiddly",25AED,in stock,wc_post_id_6175,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25AED,new,published,,,,,,,
wc_post_id_6174,"Grade 3 Geography Book","Grade 3 Geography Book",https://www.swiddly.com/wp-content/uploads/2021/10/grade3Geography.jpeg,https://www.swiddly.com/product/grade-3-geography-book/,"CBSE","Swiddly",5AED,in stock,wc_post_id_6174,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5AED,new,published,,,,,,,
wc_post_id_6173,"My Vision","My Vision is a unique book in which His Highness Sheikh Mohammed bin Rashid Al Maktoum, Vice-President and Prime Minister of the UAE and Ruler of Dubai, examines aspects of the UAE's development experience.",https://www.swiddly.com/wp-content/uploads/2021/10/myVision.jpeg,https://www.swiddly.com/product/my-vision/,"Novels and Story Book","Swiddly",50AED,in stock,wc_post_id_6173,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_6172,"Physics Question Bank - Grade 11","Physics Question Bank - Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/PhysicsQbank11.jpeg,https://www.swiddly.com/product/physics-question-bank-grade-11/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6172,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6171,"Shisha-Patri","Shisha - patri book in gujrati language",https://www.swiddly.com/wp-content/uploads/2021/10/patri.jpeg,https://www.swiddly.com/product/shisha-patri/,"Novels and Story Book","Swiddly",1AED,in stock,wc_post_id_6171,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6170,"Grade 11 Maths","Mathematics Book for Grade 11",https://www.swiddly.com/wp-content/uploads/2021/10/maths11.jpeg,https://www.swiddly.com/product/grade-11-maths/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6170,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6169,"Asset Papers - Science English Maths","Asset Papers - Science English Maths for Grade 3",https://www.swiddly.com/wp-content/uploads/2021/10/assetpaperGrade3.jpeg,https://www.swiddly.com/product/asset-papers-science-english-maths/,"CBSE","Swiddly",1AED,in stock,wc_post_id_6169,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6144,"Grade 3 Maths","Learning Composite Mathematics | Grade 3 maths",https://www.swiddly.com/wp-content/uploads/2021/10/Grade3MAths-2.jpeg,https://www.swiddly.com/product/grade-3-maths/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6144,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_6143,"Grade 3 Social Studies","Getting ahead in Social Studies | Grade 3 Social Studies",https://www.swiddly.com/wp-content/uploads/2021/10/grade3SS.jpeg,https://www.swiddly.com/product/grade-3-social-studies/,"CBSE","Swiddly",10AED,in stock,wc_post_id_6143,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,0AED,new,published,,,,,,,
wc_post_id_5984,"Militry high school","Anthology textbook and workbook",https://www.swiddly.com/wp-content/uploads/2021/10/1633607326419562740572541623695-scaled.jpg,https://www.swiddly.com/product/militry-high-school/,"SABIS","Swiddly",50AED,in stock,wc_post_id_5984,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,30AED,new,published,,,,,,,
wc_post_id_5986,"Mathematics british grade 6","Maths textbook grade 6 british",https://www.swiddly.com/wp-content/uploads/2021/10/16336078981691391302620394655560-scaled.jpg,https://www.swiddly.com/product/mathematics-british-grade-6/,"British","Swiddly",50AED,in stock,wc_post_id_5986,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,30AED,new,published,,,,,,,
wc_post_id_5988,"Arabic","Moe textbooks grade 8",https://www.swiddly.com/wp-content/uploads/2021/10/16336084627376958775990734580910-scaled.jpg,https://www.swiddly.com/product/arabic/,"MOE","Swiddly",80AED,in stock,wc_post_id_5988,,,1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,50AED,new,published,,,,,,,
wc_post_id_5951,"year 1 to year 4","pls contact via whts up or call

will check the books availablity",https://www.swiddly.com/wp-content/uploads/2021/10/image-2.webp,https://www.swiddly.com/product/year-1-to-year-4/,"British","Swiddly",200AED,in stock,wc_post_id_5951,,"https://www.swiddly.com/wp-content/uploads/2021/10/image-1-1.webp,https://www.swiddly.com/wp-content/uploads/2021/10/image-3.webp",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,100AED,new,published,,,,,,,
wc_post_id_5921,"CBSE 12&11 Guides (Together with, Comprehensive, Xam Idea, ABC, RC Verma, RS Aggarwal, Oswaal )","Prices range from aed 15-50, less than a tenth of the original prices
Those interested please Contact annie on 050- 2733346 or
04-3588021

Address: Mankhool, Bur Dubai

The books are:
1. Together with Physics with solution XI
2. Together with Physics with solution XII
3. Mordern's ABC Physics XI Part 1 & 2
4. RC Verma Concepts of Physics
5. Mathematics OSWAAL CBSE Question Bank XI
6. Together with Mathematics XI
7. Mathematics RS Agarwal XI
8. Comprehensive Mathematics Bank of questions XI
9. Together with Chemistry XII
10. Together with Chemistry XI",https://www.swiddly.com/wp-content/uploads/2021/10/WhatsApp-Image-2021-10-05-at-5.04.47-PM-1-1.jpeg,https://www.swiddly.com/product/cbse-1211-guides-together-with-comprehensive-xam-idea-abc-rc-verma-rs-aggarwal-oswaal-2/,"CBSE","Swiddly",15AED,in stock,wc_post_id_5921,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15AED,new,published,,,,,,,
wc_post_id_5906,"CBSE 12&11 Guides (Together with, Comprehensive, Xam Idea, ABC, RC Verma, RS Aggarwal, Oswaal )","Prices range from aed 15-50, less than a tenth of the original prices
Those interested please Contact annie on 050- 2733346 or
04-3588021

The books are:
1. Together with Physics with solution XI
2. Together with Physics with solution XII
3. Mordern's ABC Physics XI Part 1 & 2
4. RC Verma Concepts of Physics
5. Mathematics OSWAAL CBSE Question Bank XI
6. Together with Mathematics XI
7. Mathematics RS Agarwal XI
8. Comprehensive Mathematics Bank of questions XI
9. Together with Chemistry XII
10. Together with Chemistry XI

Address: Mankhool, Bur Dubai",https://www.swiddly.com/wp-content/uploads/2021/10/WhatsApp-Image-2021-10-05-at-5.04.47-PM-5.jpeg,https://www.swiddly.com/product/cbse-1211-guides-together-with-comprehensive-xam-idea-abc-rc-verma-rs-aggarwal-oswaal/,"School Books","Swiddly",15AED,in stock,wc_post_id_5906,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,15AED,new,published,,,,,,,
